time,site,easting,northing,Year,richness,ca1.score
t1,S1569,321389,180748,1991,8,-0.16651586
t1,S1569,321389,180748,1992,16,-0.368584574
t1,S1570,324145,185447,1991,9,-0.157422442
t1,S1570,324145,185447,1992,11,0.069345068
t1,S1571,319454,188498,1991,12,-0.107008447
t1,S1571,319454,188498,1992,17,-0.13079349
t1,S1572,317028,188478,1991,10,0.723778391
t1,S1572,317028,188478,1992,18,-0.00845496
t1,S1573,315510,189020,1991,15,0.281120438
t1,S1573,315510,189020,1992,12,0.349923246
t1,S1574,315406,197529,1991,13,0.147078317
t1,S1574,315406,197529,1992,19,0.599400294
t1,S1575,315180,200090,1991,11,0.599959091
t1,S1575,315180,200090,1992,17,0.332877508
t1,S1576,315063,200368,1991,10,-0.134936787
t1,S1576,315063,200368,1992,19,0.329221192
t1,S1577,311728,206383,1991,5,-0.474291862
t1,S1577,311728,206383,1992,6,-0.513101324
t1,S1578,310618,209528,1991,13,0.633499264
t1,S1578,310618,209528,1992,19,0.423196928
t1,S1579,316492,188248,1991,7,-0.594414621
t1,S1579,316492,188248,1992,9,-0.600807628
t1,S1580,315387,188195,1991,15,-0.190980583
t1,S1580,315387,188195,1992,11,-0.373457945
t1,S1581,314557,194544,1991,4,-0.201015289
t1,S1581,314557,194544,1992,11,-0.246124705
t1,S1582,314360,196264,1991,14,0.285600917
t1,S1582,314360,196264,1992,7,-0.389318868
t1,S1583,314391,200652,1991,19,0.63410707
t1,S1583,314391,200652,1992,19,0.7988953
t1,S1584,317068,177982,1991,9,-0.081140184
t1,S1584,317068,177982,1992,13,0.008186719
t1,S1584,317068,177982,1993,13,0.546903331
t1,S1585,313914,180453,1991,12,-0.066223818
t1,S1585,313914,180453,1992,13,-0.286594787
t1,S1585,313914,180453,1993,13,0.097230154
t1,S1586,311730,183800,1991,7,0.036561171
t1,S1586,311730,183800,1992,14,-0.14949373
t1,S1586,311730,183800,1993,13,-0.303865188
t1,S1587,310738,186763,1991,8,-0.102605515
t1,S1587,310738,186763,1992,13,-0.049298387
t1,S1587,310738,186763,1993,12,0.153593826
t1,S1588,307988,189720,1991,13,-0.311888245
t1,S1588,307988,189720,1992,18,-0.27160464
t1,S1588,307988,189720,1993,18,-0.208885746
t1,S1589,307278,189949,1991,14,-0.146352249
t1,S1589,307278,189949,1992,15,-0.125368744
t1,S1589,307278,189949,1993,13,0.455091423
t1,S1590,308359,193496,1991,10,-0.001567974
t1,S1590,308359,193496,1992,14,0.030286728
t1,S1590,308359,193496,1993,15,0.178183348
t1,S1591,308452,194977,1991,14,0.232674563
t1,S1591,308452,194977,1992,12,0.073565899
t1,S1591,308452,194977,1993,20,0.322960432
t1,S1592,306880,202318,1991,14,0.267011054
t1,S1592,306880,202318,1992,18,-0.234423177
t1,S1592,306880,202318,1993,18,0.438043624
t1,S1593,303332,207522,1991,19,0.600840879
t1,S1593,303332,207522,1992,22,0.656306538
t1,S1594,302301,191595,1991,7,0.431596543
t1,S1594,302301,191595,1992,12,0.241986532
t1,S1594,302301,191595,1993,13,0.236444846
t1,S1595,296692,195916,1991,5,0.455663027
t1,S1595,296692,195916,1992,10,0.418826264
t1,S1595,296692,195916,1993,16,0.471245166
t1,S1596,293049,198980,1991,11,1.009655181
t1,S1596,293049,198980,1992,16,1.330822886
t1,S1596,293049,198980,1993,19,0.767530492
t1,S1597,302430,191650,1991,6,-0.308971124
t1,S1597,302430,191650,1992,10,-0.485514909
t1,S1597,302430,191650,1993,11,0.250545796
t1,S1598,308071,192868,1991,15,0.780513466
t1,S1598,308071,192868,1992,13,-0.094455397
t1,S1598,308071,192868,1993,22,0.290472823
t1,S1599,305533,195075,1992,22,1.128167358
t1,S1599,305533,195075,1993,20,1.036769879
t1,S1600,307796,195784,1991,7,-0.462827063
t1,S1600,307796,195784,1992,14,-0.246033001
t1,S1600,307796,195784,1993,24,0.817647023
t1,S1601,303699,199730,1991,19,-0.178286436
t1,S1601,303699,199730,1992,17,-0.006117501
t1,S1601,303699,199730,1993,25,0.330608011
t1,S1602,300228,203451,1992,23,0.186129201
t1,S1602,300228,203451,1993,21,0.335292612
t1,S1603,296055,205505,1991,19,0.492060265
t1,S1603,296055,205505,1992,14,0.351009636
t1,S1603,296055,205505,1993,18,0.194118924
t1,S1604,301962,201180,1991,15,0.40306579
t1,S1604,301962,201180,1992,24,0.454218492
t1,S1604,301962,201180,1993,15,0.404516878
t1,S1605,300510,202626,1991,23,0.418850522
t1,S1605,300510,202626,1992,26,0.305366769
t1,S1605,300510,202626,1993,27,0.617691233
t1,S1606,309711,196568,1991,10,0.695377501
t1,S1606,309711,196568,1992,14,0.012171296
t1,S1606,309711,196568,1993,19,0.324223695
t1,S1607,310220,199300,1991,15,0.676930342
t1,S1607,310220,199300,1992,19,0.431524237
t1,S1607,310220,199300,1993,19,0.570070866
t1,S1608,310140,199730,1991,16,0.783578357
t1,S1608,310140,199730,1992,17,0.506125146
t1,S1608,310140,199730,1993,21,0.777768065
t1,S1609,309000,204510,1991,4,0.611467976
t1,S1609,309000,204510,1992,19,1.006637716
t1,S1609,309000,204510,1993,18,0.65933093
t1,S1610,308900,204580,1991,12,0.845193013
t1,S1610,308900,204580,1992,18,0.730800957
t1,S1610,308900,204580,1993,15,0.717233475
t1,S1611,304831,206390,1991,8,-0.070126766
t1,S1611,304831,206390,1992,7,-0.043865459
t1,S1611,304831,206390,1993,9,0.330341963
t1,S1612,303709,207648,1991,18,0.382566632
t1,S1612,303709,207648,1992,19,0.16126483
t1,S1612,303709,207648,1993,18,0.346559686
t1,S1613,311966,176992,1991,15,-0.094402407
t1,S1613,311966,176992,1992,18,-0.264555731
t1,S1614,309929,176914,1991,13,-0.147080338
t1,S1614,309929,176914,1992,16,-0.107006979
t1,S1615,308140,176130,1991,15,-0.398966633
t1,S1615,308140,176130,1992,17,-0.317106301
t1,S1616,306590,178040,1991,15,-0.207177647
t1,S1616,306590,178040,1992,17,-0.280112081
t1,S1617,305637,179330,1991,18,-0.10518169
t1,S1617,305637,179330,1992,12,-0.400813246
t1,S1618,303435,181481,1991,12,0.048666269
t1,S1618,303435,181481,1992,5,-0.528473824
t1,S1619,303300,182770,1991,18,0.304973263
t1,S1619,303300,182770,1992,9,0.246907992
t1,S1620,303504,183846,1991,15,0.518437844
t1,S1620,303504,183846,1992,14,0.181737677
t1,S1621,302009,185534,1991,23,0.487116259
t1,S1621,302009,185534,1992,20,0.287760727
t1,S1622,301093,186793,1992,15,0.147277501
t1,S1623,303704,181909,1991,9,-0.007613626
t1,S1623,303704,181909,1992,9,-0.562775547
t1,S1624,305341,182430,1992,10,-0.410032396
t1,S1625,306931,182665,1991,8,0.024365242
t1,S1625,306931,182665,1992,10,-0.250547903
t1,S1626,307320,182730,1991,10,0.278676783
t1,S1626,307320,182730,1992,10,-0.16132282
t1,S1627,303802,184285,1991,20,0.509778122
t1,S1627,303802,184285,1992,15,0.367651863
t1,S1628,304117,185019,1991,21,0.56104204
t1,S1628,304117,185019,1992,16,0.610693857
t1,S1629,314550,169060,1991,19,-0.178331485
t1,S1629,314550,169060,1992,20,-0.472322198
t1,S1630,299606,173125,1991,24,-0.03180184
t1,S1630,299606,173125,1992,23,-0.082905961
t1,S1631,299656,174681,1992,25,0.015842974
t1,S1632,314032,203444,1991,14,0.082604717
t1,S1632,314032,203444,1992,16,0.039344577
t1,S1633,304529,209809,1991,19,0.436876834
t1,S1633,304529,209809,1992,12,1.035942489
t1,S1633,304529,209809,1993,15,0.526329378
t1,S1634,290028,261546,1991,10,1.37515431
t1,S1634,290028,261546,1992,7,1.469721125
t1,S1635,317787,196955,1992,17,0.395644421
t1,S1637,321448,218182,1993,25,0.562368326
t1,S1638,314605,220267,1993,25,0.758180429
t1,S1639,312197,223358,1993,25,0.90311931
t1,S1640,334486,192655,1993,30,0.072836569
t1,S1641,339130,198557,1993,31,0.445996386
t1,S1642,331681,202620,1993,24,0.453211443
t1,S1643,300025,197206,1993,8,-0.070965188
t1,S1680,441912,402155,1992,8,-0.688626862
t1,S1681,471692,445172,1992,20,-1.170955397
t1,S1682,325900,362000,1991,28,0.387893807
t1,S1682,325900,362000,1992,22,0.502027953
t1,S1683,349600,343500,1991,16,-0.382791683
t1,S1683,349600,343500,1992,13,-0.453403435
t1,S1684,349059,343476,1992,12,-0.26810897
t1,S1685,338800,345400,1992,26,0.362594612
t1,S1686,327100,342000,1991,25,0.21499536
t1,S1686,327100,342000,1992,24,0.586324605
t1,S1687,315100,343000,1992,28,0.681686731
t1,S1688,238700,370300,1991,26,-0.310174127
t1,S1688,238700,370300,1992,26,-0.106825415
t1,S1689,232732,382733,1991,30,0.047389822
t1,S1689,232732,382733,1992,30,-0.01834326
t1,S1690,290900,378100,1991,26,0.511460269
t1,S1690,290900,378100,1992,21,0.866057266
t1,S1691,310600,363300,1991,15,-0.415037631
t1,S1691,310600,363300,1992,17,0.081859688
t1,S1692,312000,360700,1992,20,-0.230634913
t1,S1693,312400,357100,1992,19,0.407801408
t1,S1694,302580,379064,1992,12,-0.191561699
t1,S1695,303200,376000,1991,31,0.378385495
t1,S1695,303200,376000,1992,31,0.675784766
t1,S1696,302165,370188,1991,23,0.542578372
t1,S1696,302165,370188,1992,25,0.686583173
t1,S1697,295500,370600,1992,25,0.956591877
t1,S1698,306117,371941,1991,18,0.099267532
t1,S1698,306117,371941,1992,17,-0.079268789
t1,S1699,308200,369400,1991,31,0.139040593
t1,S1699,308200,369400,1992,27,-0.005566876
t1,S1700,308600,365900,1992,23,0.645124778
t1,S1701,312048,360711,1991,22,-0.376721328
